video_id,frame_file,timestamp_sec,face_count,max_confidence,status
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000000.jpg,0.084446,99,97,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000001.jpg,39.01424,4,96,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000002.jpg,111.000768,61,93,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000003.jpg,124.000032,37,97,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000004.jpg,131.023152,6,90,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000005.jpg,180.01576,98,93,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000006.jpg,261.015248,1,98,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000007.jpg,316.016256,80,91,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000008.jpg,317.015552,20,96,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000009.jpg,357.030176,99,93,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000010.jpg,359.016576,2,90,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000011.jpg,380.03792,1,97,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000012.jpg,487.00464,94,92,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000013.jpg,520.012576,1,95,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000014.jpg,521.024288,1,94,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000015.jpg,535.01056,3,99,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000016.jpg,608.026368,1,92,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000017.jpg,726.042944,33,97,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000018.jpg,727.02208,10,93,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000019.jpg,728.0016,97,98,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000020.jpg,744.012352,6,95,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000021.jpg,795.018048,1,92,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000022.jpg,835.015296,6,92,skipped
day_8_5_06_2026_24.1,day_8_5_06_2026_24.1_face000023.jpg,955.036096,87,92,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000000.jpg,20.010806,2,90,skipped
day_8_5_06_2026_24.3,day_8_5_06_2026_24.3_face000001.jpg,32.99365,1,91,skipped
