video_id,source_folder,video_name,original_video_filename,frame_filename,frame_number,timestamp_sec,timestamp_display
day_10_5_08_2026_21.6,day_10_5_08_2026,21.6,21.6.MP4,day_10_5_08_2026_21.6_frame000005.jpg,5,600,0:10:00
day_10_5_08_2026_21.6,day_10_5_08_2026,21.6,21.6.MP4,day_10_5_08_2026_21.6_frame000006.jpg,6,720,0:12:00
day_10_5_08_2026_21.6,day_10_5_08_2026,21.6,21.6.MP4,day_10_5_08_2026_21.6_frame000007.jpg,7,840,0:14:00
day_10_5_08_2026_29.1,day_10_5_08_2026,29.1,29.1.MP4,day_10_5_08_2026_29.1_frame000000.jpg,0,0,0:00:00
day_10_5_08_2026_29.1,day_10_5_08_2026,29.1,29.1.MP4,day_10_5_08_2026_29.1_frame000001.jpg,1,120,0:02:00
day_10_5_08_2026_29.1,day_10_5_08_2026,29.1,29.1.MP4,day_10_5_08_2026_29.1_frame000002.jpg,2,240,0:04:00
day_10_5_08_2026_29.1,day_10_5_08_2026,29.1,29.1.MP4,day_10_5_08_2026_29.1_frame000003.jpg,3,360,0:06:00
day_10_5_08_2026_29.2,day_10_5_08_2026,29.2,29.2.MP4,day_10_5_08_2026_29.2_frame000000.jpg,0,0,0:00:00
day_10_5_08_2026_29.2,day_10_5_08_2026,29.2,29.2.MP4,day_10_5_08_2026_29.2_frame000001.jpg,1,120,0:02:00
day_10_5_08_2026_29.2,day_10_5_08_2026,29.2,29.2.MP4,day_10_5_08_2026_29.2_frame000002.jpg,2,240,0:04:00
day_10_5_08_2026_29.3,day_10_5_08_2026,29.3,29.3.MP4,day_10_5_08_2026_29.3_frame000000.jpg,0,0,0:00:00
day_10_5_08_2026_29.3,day_10_5_08_2026,29.3,29.3.MP4,day_10_5_08_2026_29.3_frame000001.jpg,1,120,0:02:00
day_10_5_08_2026_29.4,day_10_5_08_2026,29.4,29.4.MP4,day_10_5_08_2026_29.4_frame000000.jpg,0,0,0:00:00
day_10_5_08_2026_29.4,day_10_5_08_2026,29.4,29.4.MP4,day_10_5_08_2026_29.4_frame000001.jpg,1,120,0:02:00
day_10_5_08_2026_29.4,day_10_5_08_2026,29.4,29.4.MP4,day_10_5_08_2026_29.4_frame000002.jpg,2,240,0:04:00
day_10_5_08_2026_29.4,day_10_5_08_2026,29.4,29.4.MP4,day_10_5_08_2026_29.4_frame000003.jpg,3,360,0:06:00
day_10_5_08_2026_29.4,day_10_5_08_2026,29.4,29.4.MP4,day_10_5_08_2026_29.4_frame000004.jpg,4,480,0:08:00
