video_id,frame_file,timestamp_sec,face_count,max_confidence,status
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000020.jpg,717.745728,1,90,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000021.jpg,731.74592,3,92,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000022.jpg,751.72992,2,95,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000023.jpg,768.813824,1,91,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000024.jpg,773.844096,1,93,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000025.jpg,964.02912,3,91,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000026.jpg,968.026112,1,90,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000027.jpg,981.028352,1,91,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000028.jpg,987.020608,99,97,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000029.jpg,1048.10528,1,95,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000030.jpg,1072.1216,21,90,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000031.jpg,1103.14112,2,95,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000032.jpg,1136.130176,5,96,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000033.jpg,1168.136192,3,90,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000034.jpg,1182.232064,5,94,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000035.jpg,1200.239104,2,98,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000036.jpg,1278.343424,2,93,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000037.jpg,1284.261248,1,92,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000038.jpg,1325.350272,2,93,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000039.jpg,1361.361792,16,94,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000040.jpg,1364.33984,25,92,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000041.jpg,1387.357952,2,92,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000042.jpg,1405.417472,6,93,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000043.jpg,1443.42272,97,95,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000044.jpg,1448.446848,1,95,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000045.jpg,1489.512192,3,97,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000046.jpg,1492.520704,1,91,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000047.jpg,1497.506688,1,95,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000048.jpg,1498.504064,3,92,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000049.jpg,1511.514624,94,99,ok
day_1_3_20_2026_Itinerary_111.3,day_1_3_20_2026_Itinerary_111.3_face000050.jpg,1516.506624,8,98,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000000.jpg,1542.565376,31,90,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000001.jpg,1549.568896,28,92,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000002.jpg,1554.572288,1,94,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000003.jpg,1555.564928,79,95,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000004.jpg,1567.565696,5,96,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000005.jpg,1572.547328,1,94,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000006.jpg,1575.55392,1,98,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000007.jpg,1576.55296,45,94,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000008.jpg,1609.659264,1,97,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000009.jpg,1610.660864,2,93,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000010.jpg,1613.61792,99,91,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000011.jpg,1617.646592,1,94,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000012.jpg,1622.65216,2,91,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000013.jpg,1624.643072,2,99,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000014.jpg,1625.652352,99,92,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000015.jpg,1628.672256,8,95,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000016.jpg,1639.660672,1,91,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000017.jpg,1665.718144,15,92,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000018.jpg,1683.73696,1,97,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000019.jpg,1703.675904,33,90,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000020.jpg,1718.77888,1,94,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000021.jpg,1739.772544,46,98,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000022.jpg,1740.75328,2,98,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000023.jpg,1744.765824,1,92,ok
day_1_3_20_2026_Itinerary_12.1,day_1_3_20_2026_Itinerary_12.1_face000024.jpg,1768.759552,26,97,ok
